id;site;unidade;vida;igv_abertura;bov_fechada;pre_sistema;pre_descarga;pre_oleo;vibracao_1;vibracao_2;vibracao_3;corrente_motor;consumo_motor;temp_oleo;temp_entrada;temp_reserva;temp_espira;temp_mancal_de;temp_mancal_nde;hs_trabalhadas;hs_carga;pre_setpoint;pre_unloadsp;pre_reloadsp;status_ligado;carga_alivio;pronto;alarme;trip;aux_oil_pump_trip;vibration_1_high_alarm;press_oil_l;vibration_2_high_alarm;vibration_3_high_alarm;motor_current_l;oil_supply_temp_high;estag_3_inlet_temp_high;oil_reservoir_temp_l;timestamp
85;Volkswagen-Sao_Bernardo_03;1;1;53.838.566;71.088.326;7.094.062;7.102.500;2.362.187;7.609.375;15.937.500;5.664.063;350.500;199.08;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:58
86;Volkswagen-Sao_Bernardo_03;1;1;53.608.418;67.881.927;7.132.500;7.140.937;2.386.875;7.437.500;15.992.188;5.726.563;349.625;198.58;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 14:59
87;Volkswagen-Sao_Bernardo_03;1;1;53.723.492;68.395.256;7.114.687;7.120.313;2.377.812;7.539.063;15.976.563;5.718.750;350.063;198.83;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:00
88;Volkswagen-Sao_Bernardo_03;1;1;53.657.734;70.733.871;7.111.875;7.123.125;2.380.938;7.406.250;16.187.500;5.695.313;349.813;198.69;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:01
89;Volkswagen-Sao_Bernardo_03;1;1;53.624.855;69.195.160;7.026.563;7.034.062;2.362.187;7.890.625;16.664.063;5.742.188;349.688;198.62;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:02
90;Volkswagen-Sao_Bernardo_03;1;1;53.608.418;71.310.562;6.988.125;6.992.813;2.368.750;7.828.125;16.210.938;5.734.375;349.625;198.58;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:03
91;Volkswagen-Sao_Bernardo_03;1;1;53.690.613;69.815.544;7.040.625;7.045.312;2.371.875;7.570.313;15.984.375;5.679.688;349.938;198.76;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:04
92;Volkswagen-Sao_Bernardo_03;1;1;53.838.566;70.042.320;7.080.000;7.084.688;2.360.312;7.578.125;15.976.563;5.726.563;350.500;199.08;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:05
93;Volkswagen-Sao_Bernardo_03;1;1;53.723.492;69.837.997;7.130.625;7.140.000;2.366.875;7.296.875;15.867.188;5.671.875;350.250;198.94;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:06
94;Volkswagen-Sao_Bernardo_03;1;1;53.772.812;69.297.646;7.122.188;7.129.687;2.369.062;7.554.688;16.367.188;5.742.188;350.250;198.94;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:07
95;Volkswagen-Sao_Bernardo_03;1;1;53.690.613;71.239.548;7.055.625;7.064.063;2.369.688;7.742.188;16.500.000;5.765.625;349.938;198.76;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:08
96;Volkswagen-Sao_Bernardo_03;1;1;53.509.781;70.161.728;7.030.313;7.037.813;2.377.500;7.500.000;15.890.625;5.664.063;349.250;198.37;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:09
97;Volkswagen-Sao_Bernardo_03;1;1;54.118.034;70.937.927;7.077.188;7.083.750;2.366.875;7.593.750;15.921.875;5.710.938;351.563;199.69;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:10
98;Volkswagen-Sao_Bernardo_03;1;1;53.164.558;70.937.927;7.040.625;7.048.125;2.355.625;7.585.938;16.289.063;5.703.125;347.938;197.63;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:11
99;Volkswagen-Sao_Bernardo_03;1;1;53.230.316;70.937.927;7.051.875;7.058.437;2.370.000;7.945.313;16.718.750;5.765.625;348.188;197.77;45;36;50;56;40;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:12
100;Volkswagen-Sao_Bernardo_03;1;1;53.279.633;70.757.355;7.070.625;7.075.313;2.365.937;7.601.563;15.875.000;5.703.125;348.375;197.87;45;36;50;56;39;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:13
101;Volkswagen-Sao_Bernardo_03;1;1;53.953.640;70.609.596;7.075.313;7.082.812;2.361.875;7.484.375;15.726.563;5.671.875;350.938;199.33;45;36;50;56;39;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:14
102;Volkswagen-Sao_Bernardo_03;1;1;53.731.712;70.855.179;7.098.750;7.110.000;2.369.375;7.687.500;16.023.438;5.710.938;349.938;198.76;45;36;50;56;39;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:15
103;Volkswagen-Sao_Bernardo_03;1;1;53.641.296;71.361.320;7.091.250;7.099.688;2.372.188;7.625.000;16.078.125;5.726.563;349.750;198.66;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:16
104;Volkswagen-Sao_Bernardo_03;1;1;53.657.734;71.762.886;7.049.063;7.062.188;2.368.750;7.562.500;16.351.563;5.664.063;349.813;198.69;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:17
105;Volkswagen-Sao_Bernardo_03;1;1;54.298.866;70.454.033;7.028.438;7.036.875;2.362.187;7.796.875;16.531.250;5.750.000;352.250;200.08;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:18
106;Volkswagen-Sao_Bernardo_03;1;1;53.246.754;71.712.952;7.064.063;7.074.375;2.360.938;7.390.625;15.789.063;5.687.500;348.250;197.80;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:19
107;Volkswagen-Sao_Bernardo_03;1;1;53.920.765;70.889.519;7.082.812;7.093.125;2.367.812;7.632.813;15.859.375;5.703.125;350.813;199.26;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:20
108;Volkswagen-Sao_Bernardo_03;1;1;53.575.539;70.889.519;7.020.000;7.028.438;2.361.562;7.531.250;16.085.938;5.695.313;349.500;198.51;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:21
109;Volkswagen-Sao_Bernardo_03;1;1;53.789.249;71.252.686;7.071.562;7.080.000;2.357.188;7.695.313;16.515.625;5.742.188;350.313;198.98;45;36;50;56;38;31;583;526;7.060.000;7.360.000;6.600.000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16/04/2025 15:22
